__ID__,__Targets__
2995,1
2996,1
2997,1
2998,1
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,0
3011,1
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,0
3022,0
3023,1
3024,1
3025,1
3026,1
3027,0
3028,1
3029,1
3030,1
3031,1
3032,0
3033,1
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,0
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,0
3050,0
3051,0
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,1
3060,0
3061,0
3062,1
3063,0
3064,0
3065,1
3066,0
3067,0
3068,1
3069,1
3070,1
3071,1
3072,1
3073,0
3074,0
3075,1
3076,0
3077,0
3078,0
3079,0
3080,1
3081,0
3082,1
3083,1
3084,1
3085,1
3086,1
3087,0
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,1
3097,0
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,0
3105,1
3106,1
3107,1
3108,0
3109,0
3110,1
3111,1
3112,0
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,0
3120,1
3121,0
3122,1
3123,0
3124,1
3125,0
3126,1
3127,0
3128,1
3129,1
3130,1
3131,0
3132,1
3133,1
3134,1
3135,1
3136,0
3137,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,0
3144,1
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,0
3157,1
3158,1
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,1
3175,1
3176,1
3177,0
3178,1
3179,0
3180,1
3181,1
3182,0
3183,1
3184,1
3185,1
3186,0
3187,1
3188,1
3189,0
3190,1
3191,1
3192,1
3193,0
3194,0
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,1
3204,0
3205,1
3206,1
3207,1
3208,0
3209,0
3210,0
3211,1
3212,0
3213,1
3214,1
3215,1
3216,0
3217,0
3218,0
3219,1
3220,0
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3231,1
3232,0
3233,1
3234,1
3235,1
3236,1
3237,1
3238,0
3239,1
3240,1
3241,1
3242,1
3243,1
3244,1
3245,0
3246,1
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,0
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,1
3264,1
3265,0
3266,1
3267,1
3268,1
3269,0
3270,0
3271,1
3272,1
3273,1
3274,0
3275,0
3276,1
3277,1
3278,0
3279,1
3280,0
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,0
3290,0
3291,1
3292,0
3293,1
3294,1
3295,0
3296,0
3297,0
3298,1
3299,1
3300,0
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,0
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,0
3320,0
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,1
3328,0
3329,1
3330,1
3331,1
3332,1
3333,1
3334,1
3335,1
3336,1
3337,1
3338,1
3339,1
3340,1
3341,1
3342,0
3343,1
3344,1
3345,1
3346,1
3347,1
3348,1
3349,1
3350,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3357,1
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3369,1
3370,1
3371,1
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,1
3379,0
3380,1
3381,1
3382,1
3383,1
3384,1
3385,1
3386,1
3387,0
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,0
3395,0
3396,1
3397,1
3398,0
3399,1
3400,1
3401,0
3402,1
3403,0
3404,1
3405,1
3406,1
3407,0
3408,1
3409,0
3410,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,0
3418,1
3419,1
3420,0
3421,1
3422,1
3423,0
3424,1
3425,1
3426,1
3427,1
3428,1
3429,0
3430,1
3431,1
3432,0
3433,1
3434,1
3435,1
3436,1
3437,0
3438,0
3439,0
3440,0
3441,0
3442,1
3443,1
3444,0
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,0
3453,1
3454,0
3455,1
3456,0
3457,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,0
3465,1
3466,1
3467,0
3468,1
3469,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,0
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,0
3503,1
3504,1
3505,1
3506,1
3507,1
3508,0
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,0
3519,1
3520,0
3521,1
3522,0
3523,0
3524,1
3525,1
3526,1
3527,1
3528,0
3529,1
3530,0
3531,0
3532,1
3533,1
3534,0
3535,0
3536,1
3537,0
3538,1
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,0
3560,1
3561,0
3562,1
3563,0
3564,1
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,0
3572,1
3573,1
3574,1
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,1
3582,1
3583,1
3584,1
3585,1
3586,1
3587,1
3588,1
3589,1
3590,1
3591,0
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,1
3605,0
3606,0
3607,1
3608,1
3609,1
3610,0
3611,1
3612,1
3613,1
3614,0
3615,1
3616,0
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,0
3626,0
3627,0
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,1
3645,1
3646,1
3647,1
3648,0
3649,1
3650,0
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,1
3659,1
3660,1
3661,1
3662,0
3663,1
3664,1
3665,1
3666,1
3667,1
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,0
3675,1
3676,1
3677,1
3678,0
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,1
3686,0
3687,0
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,0
3695,1
3696,1
3697,1
3698,1
3699,0
3700,0
3701,0
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,0
3709,0
3710,0
3711,1
3712,0
3713,0
3714,0
3715,1
3716,0
3717,1
3718,0
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,1
3726,1
3727,1
3728,1
3729,0
3730,1
3731,1
3732,0
3733,1
3734,0
3735,1
3736,0
3737,0
3738,1
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3746,0
3747,1
3748,0
3749,1
3750,1
3751,0
3752,0
3753,0
3754,1
3755,1
3756,0
3757,0
3758,0
3759,1
3760,1
3761,1
3762,0
3763,0
3764,1
3765,0
3766,0
3767,0
3768,1
3769,0
3770,0
3771,1
3772,1
3773,0
3774,0
3775,1
3776,0
3777,1
3778,1
3779,1
3780,0
3781,1
3782,1
3783,0
3784,1
3785,1
3786,0
3787,0
3788,0
3789,1
3790,0
3791,0
3792,1
3793,1
3794,0
3795,1
3796,1
3797,0
3798,0
3799,0
3800,0
3801,1
3802,0
3803,1
3804,0
3805,1
3806,0
3807,0
3808,1
3809,1
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,0
3817,1
3818,1
3819,1
3820,0
3821,1
3822,1
3823,0
3824,1
3825,1
3826,1
3827,0
3828,1
3829,1
3830,1
3831,0
3832,0
3833,1
3834,0
3835,0
3836,1
3837,1
3838,0
3839,0
3840,1
3841,1
3842,1
3843,1
3844,1
3845,0
3846,1
3847,0
3848,1
3849,0
3850,1
3851,1
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,1
3859,0
3860,0
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,0
3868,1
3869,1
3870,1
3871,1
3872,0
3873,0
3874,0
3875,1
3876,0
3877,0
3878,0
3879,0
3880,1
3881,1
3882,0
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,0
3892,0
3893,0
3894,1
3895,1
3896,1
3897,1
3898,1
3899,0
3900,0
3901,0
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,0
3918,1
3919,1
3920,1
3921,0
3922,1
3923,0
3924,0
3925,0
3926,1
3927,0
3928,0
3929,0
3930,1
3931,1
3932,1
3933,0
3934,1
3935,0
3936,1
3937,0
3938,1
3939,1
3940,0
3941,0
3942,1
3943,1
3944,1
3945,1
3946,1
3947,1
3948,0
3949,0
3950,0
3951,0
3952,1
3953,1
3954,0
3955,1
3956,0
3957,0
3958,1
3959,1
3960,1
3961,0
3962,1
3963,1
3964,0
3965,0
3966,1
3967,0
3968,1
3969,1
3970,1
3971,1
3972,1
3973,0
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,0
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,0
3992,1
3993,1
3994,1
3995,0
3996,1
3997,1
3998,1
3999,1
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,1
4007,0
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,0
4016,0
4017,1
4018,1
4019,0
4020,0
4021,0
4022,0
4023,1
4024,1
4025,1
4026,1
4027,0
4028,1
4029,1
4030,0
4031,0
4032,0
4033,1
4034,0
4035,1
4036,0
4037,0
4038,0
4039,0
4040,0
4041,0
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,1
4049,1
4050,1
4051,1
4052,0
4053,1
4054,1
4055,1
4056,0
4057,1
4058,1
4059,1
4060,0
4061,0
4062,1
4063,0
4064,0
4065,1
4066,1
4067,0
4068,1
4069,1
4070,0
4071,1
4072,1
4073,0
4074,0
4075,1
4076,0
4077,1
4078,1
4079,1
4080,1
4081,1
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,0
4097,1
4098,0
4099,1
4100,1
4101,0
4102,0
4103,1
4104,1
4105,1
4106,0
4107,1
4108,1
4109,1
4110,0
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,1
4120,0
4121,1
4122,1
4123,1
4124,1
4125,0
4126,0
4127,0
4128,0
4129,1
4130,1
4131,0
4132,0
4133,1
4134,1
4135,0
4136,1
4137,0
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,0
4151,1
4152,1
4153,0
4154,0
4155,0
4156,0
4157,1
4158,1
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,0
4172,1
4173,0
4174,1
4175,1
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,1
4185,0
4186,0
4187,1
4188,1
4189,0
4190,1
4191,0
4192,1
4193,1
4194,1
4195,1
4196,1
4197,0
4198,0
4199,1
4200,1
4201,1
4202,1
4203,0
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,0
4214,0
4215,0
4216,0
4217,0
4218,1
4219,0
4220,1
4221,1
4222,0
4223,0
4224,1
4225,0
4226,1
4227,1
4228,1
4229,1
4230,1
4231,1
4232,1
4233,1
4234,1
4235,0
4236,0
4237,0
4238,0
4239,1
4240,1
4241,1
4242,1
4243,1
4244,0
4245,0
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,1
4253,0
4254,0
4255,0
4256,0
4257,0
4258,1
4259,1
4260,1
4261,1
4262,1
4263,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,0
4270,1
4271,0
4272,1
4273,1
4274,1
4275,1
4276,1
4277,0
4278,0
4279,1
4280,1
4281,0
4282,0
4283,1
4284,1
4285,1
4286,1
4287,0
4288,1
4289,1
4290,0
4291,0
4292,1
4293,0
4294,0
4295,0
4296,1
4297,1
4298,1
4299,1
4300,0
4301,0
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,0
4312,1
4313,1
4314,1
4315,1
4316,0
4317,1
4318,1
4319,1
4320,0
4321,1
4322,1
4323,1
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,0
4350,1
4351,1
4352,0
4353,1
4354,1
4355,1
4356,0
4357,1
4358,0
4359,1
4360,0
4361,1
4362,1
4363,0
4364,1
4365,0
4366,1
4367,0
4368,1
4369,1
4370,0
4371,0
4372,1
4373,1
4374,0
4375,1
4376,0
4377,1
4378,0
4379,0
4380,1
4381,1
4382,1
4383,1
4384,0
4385,0
4386,1
4387,1
4388,1
4389,0
4390,0
4391,0
4392,0
4393,1
4394,1
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,1
4402,1
4403,0
4404,0
4405,0
4406,1
4407,1
4408,0
4409,1
4410,0
4411,1
4412,1
4413,1
4414,1
4415,0
4416,0
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,0
4428,1
4429,1
4430,0
4431,1
4432,1
4433,0
4434,1
4435,1
4436,1
4437,1
4438,0
4439,0
4440,0
4441,1
4442,0
4443,0
4444,1
4445,1
4446,1
4447,1
4448,0
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,0
4456,0
4457,0
4458,1
4459,0
4460,1
4461,1
4462,1
4463,1
4464,0
4465,0
4466,0
4467,0
4468,1
4469,1
4470,1
4471,1
4472,0
4473,0
4474,1
4475,1
4476,1
4477,0
4478,0
4479,0
4480,0
4481,0
4482,1
4483,0
4484,0
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,0
4498,0
4499,1
4500,1
4501,1
4502,1
4503,1
4504,0
4505,0
4506,1
4507,0
4508,0
4509,0
4510,1
4511,1
4512,1
4513,1
4514,0
4515,1
4516,1
4517,1
4518,1
4519,1
4520,0
4521,0
4522,1
4523,0
4524,1
4525,1
4526,1
4527,1
4528,1
4529,1
4530,1
4531,1
4532,1
4533,0
4534,1
4535,1
4536,1
4537,0
4538,1
4539,0
4540,1
4541,1
4542,0
4543,0
4544,1
4545,1
4546,1
4547,1
4548,0
4549,0
4550,1
4551,1
4552,1
4553,1
4554,1
4555,0
4556,0
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,0
4566,0
4567,0
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,0
4577,1
4578,1
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,0
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,1
4601,1
4602,1
4603,1
4604,1
4605,1
4606,0
4607,1
4608,1
4609,0
4610,1
4611,0
4612,0
4613,0
4614,0
4615,1
4616,0
4617,1
4618,1
4619,0
4620,1
4621,1
4622,1
4623,1
4624,1
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,0
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,1
4647,1
4648,0
4649,0
4650,0
4651,1
4652,0
4653,1
4654,1
4655,1
4656,1
4657,1
4658,1
4659,1
4660,1
4661,0
4662,1
4663,1
4664,1
4665,1
4666,0
4667,1
4668,1
4669,0
4670,1
4671,0
4672,0
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,0
4680,0
4681,1
4682,1
4683,1
4684,1
4685,0
4686,0
4687,1
4688,1
4689,1
4690,1
4691,1
4692,0
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,0
4700,0
4701,1
4702,1
4703,1
4704,1
4705,1
4706,1
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,0
4730,0
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,0
4741,1
4742,1
4743,0
4744,0
4745,0
4746,1
4747,1
4748,0
4749,1
4750,0
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,1
4764,1
4765,1
4766,1
4767,1
4768,1
4769,1
4770,1
4771,1
4772,0
4773,1
4774,0
4775,1
4776,1
4777,1
4778,1
4779,0
4780,0
4781,0
4782,1
4783,1
4784,0
4785,1
4786,1
4787,1
4788,0
4789,1
4790,1
4791,1
4792,1
4793,1
4794,0
4795,1
4796,1
4797,1
4798,0
4799,1
4800,1
4801,1
4802,1
4803,1
4804,0
4805,1
4806,1
4807,1
4808,0
4809,1
4810,0
4811,1
4812,1
4813,0
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,0
4821,1
4822,1
4823,1
4824,0
4825,1
4826,1
4827,1
4828,0
4829,1
4830,1
4831,1
4832,0
4833,1
4834,1
4835,1
4836,0
4837,1
4838,1
4839,0
4840,1
4841,1
4842,1
4843,0
4844,1
4845,0
4846,1
4847,1
4848,1
4849,0
4850,1
4851,0
4852,0
4853,0
4854,1
4855,1
4856,1
4857,1
4858,0
4859,1
4860,1
4861,1
4862,1
4863,1
4864,0
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,0
4873,1
4874,1
4875,1
4876,1
4877,0
4878,0
4879,1
4880,1
4881,1
4882,0
4883,1
4884,0
4885,1
4886,1
4887,1
4888,0
4889,1
4890,1
4891,1
4892,0
4893,1
4894,0
4895,1
4896,1
4897,1
